row_id	entry_id	source_page	raw_lerch_headword	corrected_lerch_headword	corrected_headword_source	modern_zazaki_guess	proposed_group_headword	group_source	german_gloss_raw	german_gloss_clean	english_gloss	english_gloss_source	turkish_gloss	turkish_gloss_source	existing_parent	entry_review_status	correction_confidence	notes
532	lerch_glossary_p217_r0532:entry	217	vaištüra	vaištüra	qa_reviewed	vayştüra	vaştüriye	existing_parent	Sichel	Sichel	sickle	qa_reviewed	orak	qa_reviewed	vaştüriye	qa_reviewed	high	
533	lerch_glossary_p217_r0533:entry	217	mündial aisnia fdtiua	mündial aisnia fdtiua	raw_extraction	mündyal aysnya fdtywa	mündial aisnia fdtiua	self	Regenbo- gen, 4.H.	Regenbo- gen, 4. H.						ocr_extracted	low	
534	lerch_glossary_p217_r0534:entry	217	mul	mul	raw_extraction	mûl	mul	self	Maus. Vgl. Krm. m|S.	Maus. Vgl. Krm. m|S.						ocr_extracted	low	
535	lerch_glossary_p217_r0535:entry	217	müäi ärdi	müäi ärdi	raw_extraction	mway ardi	müäi ärdi	self	Maulwurf ( tcürilich : Grdmaus).	Maulwurf ( tcürilich: Grdmaus).						ocr_extracted	low	
536	lerch_glossary_p217_r0536:entry	217	ntüäu kör	ntüäu kör	raw_extraction	ntwaw kor	ntüäu kör	self	Blindmaus, = Krm. mjSki tfu’lr.	Blindmaus, = Krm. mjSki tfu’lr.						ocr_extracted	low	
537	lerch_glossary_p217_r0537:entry	217	myandu’i	myandu’i	raw_extraction	myandûi	myaui	see_reference	mittlere, 49.2; 58.8; s. myaui.	mittlere, 49. 2; 58. 8; s. myaui.						ocr_extracted	low	
538	lerch_glossary_p217_r0538:entry	217	myäni	myäni	raw_extraction	myani	meäni	see_reference	Mitte. myäne saue, um Mitternacht; s. meäni äaüe. myände, in der Mitte.	Mitte. myäne saue, um Mitternacht; s. meäni äaüe. myände, in der Mitte.						ocr_extracted	low	
539	lerch_glossary_p217_r0539:entry	217	myöSna	myöSna	raw_extraction	myoSna	Krm	see_reference	Schaf; s. Krm. me§.	Schaf; s. Krm. me§.						ocr_extracted	low	
540	lerch_glossary_p217_r0540:entry	217	rnyörde	rnyörde	raw_extraction	rnyordê	rnyörde	self	Ehemann. Vgl. Krm. mer.	Ehemann. Vgl. Krm. mer.						ocr_extracted	low	
541	lerch_glossary_p217_r0541:entry	217	ferln	ferln	raw_extraction	fêrln	ferln	self	Ofen,	Ofen,						ocr_extracted	low	
542	lerch_glossary_p217_r0542:entry	217	ferindi	ferindi	raw_extraction	fêrindi	ferindi	self	Bäcker,	Bäcker,						ocr_extracted	low	
543	lerch_glossary_p217_r0543:entry	217	fll	fll	raw_extraction	fll	fll	self	Elephant: s. Krm. fll.	Elephant: s. Krm. fll.						ocr_extracted	low	
544	lerch_glossary_p217_r0544:entry	217	filfillk	filfillk	raw_extraction	filfillk	filfillk	self	Schmetterling, filfilika §au, Nachtfalter.	Schmetterling, filfilika §au, Nachtfalter.						ocr_extracted	low	
545	lerch_glossary_p217_r0545:entry	217	vaüre	vaüre	raw_extraction	vawrê	vaüre	self	Schnee. Vgl. Krm. berf.	Schnee. Vgl. Krm. berf.						ocr_extracted	low	
546	lerch_glossary_p217_r0546:entry	217	va	vā	text_form_match	va	vatene	existing_parent	s. väna, väda	s. väna, väda	to say; to tell; to speak	manual_override	söylemek, demek	manual_override	vatene	headword_parented	medium	text examples: degirmenci-ve-tilki:mf02_l03; degirmenci-ve-tilki:mf02_l04; degirmenci-ve-tilki:mf02_l06
547	lerch_glossary_p217_r0547:entry	217	väda	vā́d̮a	text_form_match	vaca	vatene	existing_parent	(ich) spreche, sage	(ich) spreche, sage	to say; to tell; to speak	manual_override	söylemek, demek	manual_override	vatene	headword_parented	medium	text examples: degirmenci-ve-tilki:mf02_l12
548	lerch_glossary_p218_r0548:entry	218	vdtiä	vdtiä	raw_extraction	vdtya	vdtiä	self	abscheulich, 82.4.	abscheulich, 82. 4.						ocr_extracted	low	
549	lerch_glossary_p218_r0549:entry	218	va$	vā	text_form_match	va	vaş	existing_parent	Gras. vddi beng = Krm. dari beng, Terpentiubaum.	Gras. vddi beng = Krm. dari beng, Terpentinbaum.	grass, weed	matched_dezd_headword	ot	matched_dezd_headword	vaş	headword_parented	medium	text examples: degirmenci-ve-tilki:mf02_l03; degirmenci-ve-tilki:mf02_l04; degirmenci-ve-tilki:mf02_l06
550	lerch_glossary_p218_r0550:entry	218	vaz (Lina	vaz (Lina	raw_extraction	vaz (Lina	vaz (Lina	self	(ich) laufe. Vgl. Krm. baz, bezfa. vaz da, lief, 72.7.	(ich) laufe. Vgl. Krm. baz, bezfa. vaz da, lief, 72. 7.						ocr_extracted	low	
551	lerch_glossary_p218_r0551:entry	218	vard	vard	raw_extraction	vard	vard	self	I) Lamm. Vgl. Krm. berli. vard. 2) s. vardn.	I) Lamm. Vgl. Krm. berli. vard. 2) s. vardn.						ocr_extracted	low	
552	lerch_glossary_p218_r0552:entry	218	vardn	vardn	raw_extraction	vardn	vardn	self	Kegen. vardn vard, es regnete. Vgl. Krm. bardn. varük = vard.	Kegen. vardn vard, es regnete. Vgl. Krm. bardn. varük = vard.						ocr_extracted	low	
553	lerch_glossary_p218_r0553:entry	218	ve ken’a	ve ken’a	qa_reviewed	vê kêna	ve ken-	verb_present_stem_guess	(ich) berühre (?), thue an	(ich) berühre (?), thue an	to touch / put onto	qa_reviewed	dokunmak / üzerine koymak	qa_reviewed		qa_reviewed	high	
554	lerch_glossary_p218_r0554:entry	218	veng	ve̱ṅg	text_form_match	veng	veng	existing_parent	Stimme, Laut, Schrei, vetig ddna, (ich) schreie, rufe, veng kün’a, (ich) gebe einen Laut von mir. venge )föe inekiri, gebet kei- nen Laut von Euch, 50. s.	Stimme, Laut, Schrei, vetig ddna, (ich) schreie, rufe, veng kün’a, (ich) gebe einen Laut von mir. venge )föe inekiri, gebet kei- nen Laut von Euch, 50. s.	Sound, Audio, Voice	matched_dezd_headword	ses	matched_dezd_headword	veng	headword_parented	medium	text examples: ali-agha-ladi-kelhani:a03_l11; ali-agha-ladi-kelhani:a03_l12; ali-agha-ladi-kelhani:a04_l09
555	lerch_glossary_p218_r0555:entry	218	veden'a	ve̱d̮én’a	text_form_match	vecêna	ve̱d̮én-	verb_present_stem_guess	(ich) gehe aus, heraus, ve da, ging aus.	(ich) gehe aus, heraus, ve da, ging aus.	go	rule_guess_from_german	gitmek	rule_guess_from_german		ocr_extracted	medium	text examples: kauge-nyerib-u-hyeni:h07_l11
556	lerch_glossary_p218_r0556:entry	218	vesün’a	vesün’a	raw_extraction	vêsüna	vesnün’a	see_reference	brenne(inlr.); s. vesnün’a. veSa, brannte.	brenne(inlr. ); s. vesnün’a. veSa, brannte.						ocr_extracted	low	
557	lerch_glossary_p218_r0557:entry	218	veünün’a	veünün’a	raw_extraction	vêwnüna	veünün-	verb_present_stem_guess	(ich) brenne nieder, vcsud, brannte nieder, veäni , brennet nieder (imp.), 68.8.	(ich) brenne nieder, vcsud, brannte nieder, veäni, brennet nieder (imp. ), 68. 8.						ocr_extracted	low	
558	lerch_glossary_p218_r0558:entry	218	vgt	vgt	raw_extraction	vgt	vgt	self	weg, aus , zeinddna vet ard, führte aus dem Gefängnisse, 56. n.	weg, aus, zeinddna vet ard, führte aus dem Gefängnisse, 56. n.						ocr_extracted	low	
559	lerch_glossary_p218_r0559:entry	218	ver	ve̱r	text_form_match	ver	ver	existing_parent	Potipos. gegen, zu, nach, aus; s. vera. kaut ver, folgte, 70.8.	Potipos. gegen, zu, nach, aus; s. vera. kaut ver, folgte, 70. 8.			1) ön 2) dolayı, yüzünden 3) karşı	matched_dezd_headword	ver	headword_parented	medium	text examples: ali-agha-ladi-kelhani:a03_l11; degirmenci-ve-tilki:mf03_l04; degirmenci-ve-tilki:mf03_l15
560	lerch_glossary_p218_r0560:entry	218	ver ken’a	ver ken’a	raw_extraction	vêr kêna	ver ken-	verb_present_stem_guess	(ich) bereite. ver ke, bereite, 5l.to; 52.«.	(ich) bereite. ver ke, bereite, 5l. to; 52. «.						ocr_extracted	low	
561	lerch_glossary_p218_r0561:entry	218	vera	vé̱ra	text_form_match	vera	vera	existing_parent	aus, heraus, entgegen, geraüte vera , nahm heraus 64.». ez vlst nierdumi tüe yau mer- dümi jföe verakiäün’a, zwan- zig der Deinigen tödte ich gegen einen der (Kernigen, 66,10-it.	aus, heraus, entgegen, geraüte vera, nahm heraus 64. ». ez vlst nierdumi tüe yau mer- dümi jföe verakiäün’a, zwan- zig der Deinigen tödte ich gegen einen der (Kernigen, 66, 10-it.	against, toward, contrary to, compared with, versus, for	matched_dezd_headword	karşı, karşısında, önüne, öne doğru, yerine	matched_dezd_headword	vera	headword_parented	medium	text examples: ali-agha-ladi-kelhani:a04_l01; kauge-nyerib-u-sivani:s02_l03; kauge-nyerib-u-sivani:s05_l13
562	lerch_glossary_p218_r0562:entry	218	vera ddna	vera ddna	raw_extraction	vêra ddna	verddna	see_reference	s. verddna.	s. verddna.						ocr_extracted	low	
563	lerch_glossary_p218_r0563:entry	218	veri	Vé̱ri	text_form_match	Veri	vêr, veri	existing_parent	erst, zuerst. ez tüe veri eixöe kiäün’a, ich tödte dich selbst zuerst, 64.7. veri doan, einst, 65.».	erst, zuerst. ez tüe veri eixöe kiäün’a, ich tödte dich selbst zuerst, 64. 7. veri doan, einst, 65. ».			ön, önü (bükümlü hali)	matched_harun_headword	vêr, veri	headword_parented	medium	text examples: kauge-nyerib-u-hyeni:h01_l02; kauge-nyerib-u-sivani:s01_l02
564	lerch_glossary_p218_r0564:entry	218	verg	verg	raw_extraction	vêrg	verg	existing_parent	Wolf. Vgl. altb; vöhrka (vahrka), vb- rbka; cf. PZ.	Wolf. Vgl. altb; vöhrka (vahrka), vb- rbka; cf. PZ.	wolf	matched_dezd_headword	kurt	matched_dezd_headword	verg	headword_parented	medium	
565	lerch_glossary_p218_r0565:entry	218	IV	IV	raw_extraction	İV	IV	self	24; Pott Zählmethode , 127. Anm.; Hofers Zeitscbr. I, 137-39; Förstemau n, in Kuhns Zeitschr. I, 494; Bopp. Vgl. Gr. NA. S. 3. S. Krm. gur.	24; Pott Zählmethode, 127. Anm. ; Hofers Zeitscbr. I, 137-39; Förstemau n, in Kuhns Zeitschr. I, 494; Bopp. Vgl. Gr. NA. S. 3. S. Krm. gur.						ocr_extracted	low	
566	lerch_glossary_p218_r0566:entry	218	veryün’e	veryün’e	raw_extraction	vêryünê	veryün’e	self	erste	erste						ocr_extracted	low	
567	lerch_glossary_p218_r0567:entry	218	verddni	verddni	raw_extraction	vêrddni	verddna	see_reference	s. verddna.	s. verddna.						ocr_extracted	low	
568	lerch_glossary_p218_r0568:entry	218	verde	vé̱rde	text_form_match	verdê	verde	existing_parent	s. verddna.	s. verddna.	before	matched_dezd_headword	evvel	matched_dezd_headword	verde	headword_parented	medium	text examples: kauge-nyerib-u-sivani:s02_l12
569	lerch_glossary_p218_r0569:entry	218	verde	vé̱rde	text_form_match	verdê	verde	existing_parent	vor. tj verde, vor dir. velk = verg.	vor. tj verde, vor dir. velk = verg.	before	matched_dezd_headword	evvel	matched_dezd_headword	verde	headword_parented	medium	text examples: kauge-nyerib-u-sivani:s02_l12
570	lerch_glossary_p219_r0570:entry	219	velgö	velgö	raw_extraction	vêlgo	velgö	self	Blätter, Laub. G: belk foglia ; B. III: 63: varak feuille. Vgl. npers: kälL; cf. 1*Z. III, 45. veih = verig.	Blätter, Laub. G: belk foglia; B. III: 63: varak feuille. Vgl. npers: kälL; cf. 1*Z. III, 45. veih = verig.						ocr_extracted	low	
571	lerch_glossary_p219_r0571:entry	219	venert	venert	qa_reviewed	vênêrt	vındetene	existing_parent	stand, sass, blieb	stand, sass, blieb	stood / sat / remained	qa_reviewed	durdu / kaldı	qa_reviewed	vındetene	qa_reviewed	high	
572	lerch_glossary_p219_r0572:entry	219	verdana	verdā́na	text_form_match	vêrdana	verdā́na	self	(ich) werfe weg, lasse los, verschone, vera däna, (ich) verschone, ver dä, warf weg, 72.«. verddnl, du bissest, 55.». v6ra medi , verschonet eicht, 75.9.	(ich) werfe weg, lasse los, verschone, vera däna, (ich) verschone, ver dä, warf weg, 72. «. verddnl, du bissest, 55. ». v6ra medi, verschonet eicht, 75. 9.						ocr_extracted	medium	text examples: degirmenci-ve-tilki:mf04_l14; kauge-nyerib-u-hyeni:h06_l06
573	lerch_glossary_p219_r0573:entry	219	wa	wa	raw_extraction	wa	wa	self	er, sie.	er, sie.						ocr_extracted	low	
574	lerch_glossary_p219_r0574:entry	219	wai	wai	raw_extraction	way	wai	self	Schwester.	Schwester.	sister	rule_guess_from_german	kız kardeş	rule_guess_from_german		ocr_extracted	low	
575	lerch_glossary_p219_r0575:entry	219	waiät	waiät	raw_extraction	wayat	wazdn’a	see_reference	wünschte; s. wazdn’a.	wünschte; s. wazdn’a.						ocr_extracted	low	
576	lerch_glossary_p219_r0576:entry	219	waift	waift	raw_extraction	wayft	waift	self	(ar. tUj), Zeit.	(ar. tUj), Zeit.						ocr_extracted	low	
577	lerch_glossary_p219_r0577:entry	219	wade	wadé̱	text_form_match	wade	wadé̱	self	(türk.o^jl), Zimmer, 62.2. waät = waiät.	(türk. o^jl), Zimmer, 62. 2. waät = waiät.						ocr_extracted	medium	text examples: degirmenci-ve-tilki:mf04_l10; degirmenci-ve-tilki:mf04_l11; gespraech-mit-hassan:h02_l15
578	lerch_glossary_p219_r0578:entry	219	wazdn'a	wazdn'a	raw_extraction	wazdna	wazdn-	verb_present_stem_guess	(ich) wünsche, will, freie. waiSt, wa$t, wünschte, freite. Vgl. Krm. xöast. verd dai, liess los, 84.2. vera nedäna , ich verschone nicht, 70.11-12. me verdi , verschonet nicht, 69.4.	(ich) wünsche, will, freie. waiSt, wa$t, wünschte, freite. Vgl. Krm. xöast. verd dai, liess los, 84. 2. vera nedäna, ich verschone nicht, 70. 11-12. me verdi, verschonet nicht, 69. 4.						ocr_extracted	low	
579	lerch_glossary_p219_r0579:entry	219	vidn’a	vidn’a	raw_extraction	vidna	aunön’a	see_reference	(ich) sehe; s. aunön’a. aünd, sah. vi6n’e, komme; s. yön’a.	(ich) sehe; s. aunön’a. aünd, sah. vi6n’e, komme; s. yön’a.	come; see	rule_guess_from_german	gelmek; görmek	rule_guess_from_german		ocr_extracted	low	
580	lerch_glossary_p219_r0580:entry	219	vindßn’a	vindßn’a	raw_extraction	vindßna	vindßn-	verb_present_stem_guess	(ich) bleibe, s. venden’a. vjndd, bleibe stehen, 57.6. äqjli vinde, bleibe vernünftig, 86.7. nevinddn’i, bleiben nicht, 67. io. vinert = venert.	(ich) bleibe, s. venden’a. vjndd, bleibe stehen, 57. 6. äqjli vinde, bleibe vernünftig, 86. 7. nevinddn’i, bleiben nicht, 67. io. vinert = venert.	stand	rule_guess_from_german	durmak	rule_guess_from_german		ocr_extracted	low	
581	lerch_glossary_p219_r0581:entry	219	vlst. zwanzig	vlst. zwanzig	raw_extraction	vlst. zwanzig	vlst. zwanzig	self								ocr_extracted	low	
582	lerch_glossary_p219_r0582:entry	219	vlstin	vlstin	raw_extraction	vlstin	vlstin	self	zwanzigste,	zwanzigste,						ocr_extracted	low	
583	lerch_glossary_p219_r0583:entry	219	vizyfri	vizyfri	raw_extraction	vizyfri	vizyfri	self	gestern Abend. Vgl. oss: izar Abtnd (R.)	gestern Abend. Vgl. oss: izar Abtnd (R. )	yesterday	rule_guess_from_german	dün	rule_guess_from_german		ocr_extracted	low	
584	lerch_glossary_p219_r0584:entry	219	vil’e = Krm.gulilik	vil’e = Krm.gulilik	raw_extraction	vilê = Krm.gûlilik	Krm.gulilik	equals_reference	Blümchen,	Blümchen,						ocr_extracted	low	
585	lerch_glossary_p219_r0585:entry	219	vydn’a = vidn’a	vydn’a = vidn’a	raw_extraction	vydna = vidna	vidn’a	equals_reference	s. y6n'a. vydne = vidn’e, komm, 74. io. way6r, Herr. mäle yöe bye way6r ndkeri, (dass) sie ihre Habe nicht ohne Herr (Schutz) lassen, 72.11-12. tau tüeri wdyerei iiekdn’u, Keiner übt über dich Herr- schaft, 53.11.	s. y6n'a. vydne = vidn’e, komm, 74. io. way6r, Herr. mäle yöe bye way6r ndkeri, (dass) sie ihre Habe nicht ohne Herr (Schutz) lassen, 72. 11-12. tau tüeri wdyerei iiekdn’u, Keiner übt über dich Herr- schaft, 53. 11.						ocr_extracted	low	
586	lerch_glossary_p219_r0586:entry	219	waddre	waddre	raw_extraction	waddrê	weddri	see_reference	s. weddri.	s. weddri.						ocr_extracted	low	
587	lerch_glossary_p220_r0587:entry	220	war	wār	text_form_match	war	wār	self	Winterlager, 60.12-13.	Winterlager, 60. 12-13.						ocr_extracted	medium	text examples: gespraech-mit-hassan:h03_l06; gespraech-mit-hassan:h03_l07
588	lerch_glossary_p220_r0588:entry	220	warezä	wáreza	text_form_match	warêza	wáreza	self	Neffe, Schwestersohn. Vgl. Krm. xoärz. ward6n’a = warzdn’a.	Neffe, Schwestersohn. Vgl. Krm. xoärz. ward6n’a = warzdn’a.						ocr_extracted	medium	text examples: ali-agha-ladi-kelhani:a03_l04; ali-agha-ladi-kelhani:a03_l11
589	lerch_glossary_p220_r0589:entry	220	warzdn’a	warzdn’a	raw_extraction	warzdna	warzdn-	verb_present_stem_guess	(ich) erhebe mich, stehe auf. wärzi, stehet auf. weriät, erhob sich, stand auf. S. warden’a, werddn’a. we = wa.	(ich) erhebe mich, stehe auf. wärzi, stehet auf. weriät, erhob sich, stand auf. S. warden’a, werddn’a. we = wa.	stand	rule_guess_from_german	durmak	rule_guess_from_german		ocr_extracted	low	
590	lerch_glossary_p220_r0590:entry	220	wend	we̱ṅd	text_form_match	wengd	wendene , wantene	existing_parent	las. Vgl. Krm. yo6nd.	las. Vgl. Krm. yo6nd.	1) read 2) go to school, to study 3) to sing	matched_dezd_headword	1) okumak 2) okula gitmek 3) şarkısöylemek	matched_dezd_headword	wendene , wantene	headword_parented	medium	text examples: uc-kardes-masali:tb03_l05; uc-kardes-masali:tb05_l04; uc-kardes-masali:tb05_l09
591	lerch_glossary_p220_r0591:entry	220	weye kdn’a	weye kdn’a	raw_extraction	wêyê kdna	weye kdn-	verb_present_stem_guess	jage weg. weta = vet.	jage weg. weta = vet.						ocr_extracted	low	
592	lerch_glossary_p220_r0592:entry	220	weddri	weddri	raw_extraction	wêddri	weddri	self	bestattet. meitani me wadere taüde me — w tinu, ich habe Niemanden, v 1 um meine Leichen zu be- statten, 79.3-6. weddrti, bestatteten, 65.7.	bestattet. meitani me wadere taüde me — w tinu, ich habe Niemanden, v 1 um meine Leichen zu be- statten, 79. 3-6. weddrti, bestatteten, 65. 7.						ocr_extracted	low	
593	lerch_glossary_p220_r0593:entry	220	weä	weä	raw_extraction	wêa	weä	self	gut, gesund, 81.3. Vgl. Krm. xo§. weäi kdn’a, (ich) versöhne, ma pya weäi ke, versöhne uns mit einander, 70.6.	gut, gesund, 81. 3. Vgl. Krm. xo§. weäi kdn’a, (ich) versöhne, ma pya weäi ke, versöhne uns mit einander, 70. 6.	good	rule_guess_from_german	iyi	rule_guess_from_german		ocr_extracted	low	
594	lerch_glossary_p220_r0594:entry	220	Weäin	Weäin	raw_extraction	Wêayn	Weäin	self	Ortsname.	Ortsname.	place name	rule_guess_from_german	yer adı	rule_guess_from_german		ocr_extracted	low	
595	lerch_glossary_p220_r0595:entry	220	Wesmdn	Wesmdn	raw_extraction	Wêsmdn	Wesmdn	self	Eigenname,	Eigenname,	personal name	rule_guess_from_german	kişi adı	rule_guess_from_german		ocr_extracted	low	
596	lerch_glossary_p220_r0596:entry	220	weränd	we̱rā́nd	text_form_match	werand	we̱rā́nd	self	dest äjmäyöri yöe werdnd, nahm sein Schwert in die Hand, 72.t.	dest äjmäyöri yöe werdnd, nahm sein Schwert in die Hand, 72. t.	sword; hand; take	rule_guess_from_german	kılıç; el; almak	rule_guess_from_german		ocr_extracted	medium	text examples: kauge-nyerib-u-hyeni:h02_l01
597	lerch_glossary_p220_r0597:entry	220	weriät	weriät	raw_extraction	wêryat	weriät	self	stand auf. weriät be espär, sassauf, setzte sich zu Pferde, machte sich zu Pferde auf. werddn’a = warzdn’a. wirdi, standen auf, 62.ii.	stand auf. weriät be espär, sassauf, setzte sich zu Pferde, machte sich zu Pferde auf. werddn’a = warzdn’a. wirdi, standen auf, 62. ii.	stand	rule_guess_from_german	durmak	rule_guess_from_german		ocr_extracted	low	
598	lerch_glossary_p220_r0598:entry	220	welra	welra	raw_extraction	wêlra	welra	self	dort.	dort.						ocr_extracted	low	
599	lerch_glossary_p220_r0599:entry	220	wdn’iäi	wdn’iäi	raw_extraction	wdnyay	wdn’iäi	self	geht entgegen, 84.1».	geht entgegen, 84. 1».						ocr_extracted	low	
600	lerch_glossary_p220_r0600:entry	220	widd	widd	raw_extraction	widd	widd	self	wid&ra, sogleich, 66. e.	wid&ra, sogleich, 66. e.	immediately	rule_guess_from_german	hemen	rule_guess_from_german		ocr_extracted	low	
